product_id,category,brand_tier,price_usd,promo,endcap,facings,shelf_height_cm,aisle_distance_from_entrance_m,bay_position_1_to_10,distance_from_shopper_cm,traffic_per_hour,weeks_on_shelf,competitor_price_gap,stockouts_per_week,sales_units_week,revenue_usd,conversion_rate,week_start
1208,Snacks,Value,3.15,0,0,3,76.8,24.8,1,4.5,195.6,5,0.229,0,5,15.75,0.000304,2025-10-27
1209,Snacks,Value,3.21,0,0,6,144.5,50.5,4,1.5,115.7,36,0.188,0,45,144.45,0.004629,2025-10-27
1210,Snacks,Value,2.91,1,1,2,92.6,32.4,7,1.5,222.6,41,-0.004,2,66,192.06,0.00353,2025-10-27
1211,Personal Care,Mainstream,5.11,1,0,6,100.3,36.7,6,0.5,140.5,3,-0.126,0,50,255.5,0.004237,2025-10-27
1212,Personal Care,Mainstream,5.86,0,0,5,98.8,12.2,3,2.5,227.8,22,0.001,0,27,158.22,0.001411,2025-10-27
1213,Cereal,Mainstream,5.08,0,0,1,60.3,4.6,2,3.5,287.5,27,0.207,0,2,10.16,8.3e-05,2025-10-27
1214,Snacks,Mainstream,3.03,0,0,5,138.2,41.5,8,2.5,121.4,11,-0.06,0,73,221.19,0.007156,2025-10-27
1215,Snacks,Value,2.87,0,0,5,45.5,37.2,9,3.5,146.8,46,-0.272,0,0,0.0,0.0,2025-10-27
1216,Cereal,Mainstream,4.95,0,0,3,106.1,49.9,7,1.5,157.7,33,-0.054,0,20,99.0,0.00151,2025-10-27
1217,Snacks,Mainstream,3.32,0,0,1,55.5,50.7,6,0.5,135.8,15,-0.042,0,0,0.0,0.0,2025-10-27
1218,Cereal,Value,4.92,1,1,3,37.0,37.9,8,2.5,196.5,23,-0.273,0,0,0.0,0.0,2025-10-27
1219,Personal Care,Value,4.9,0,0,4,51.5,32.3,3,2.5,211.7,6,0.035,0,2,9.8,0.000112,2025-10-27
1220,Beverages,Mainstream,3.43,1,0,1,160.4,54.8,10,4.5,94.4,5,0.076,1,32,109.76,0.004035,2025-10-27
1221,Beverages,Value,2.61,1,0,3,56.4,48.1,2,3.5,177.7,39,0.279,0,2,5.22,0.000134,2025-10-27
1222,Beverages,Premium,3.77,0,1,5,71.8,52.9,6,0.5,129.5,52,-0.2,0,4,15.08,0.000368,2025-10-27
1223,Household,Mainstream,6.37,0,0,4,50.7,59.8,4,1.5,130.8,15,0.11,0,0,0.0,0.0,2025-10-27
1224,Cereal,Mainstream,5.0,0,0,6,140.3,24.2,10,4.5,266.1,13,0.145,0,70,350.0,0.003131,2025-10-27
1225,Beverages,Value,2.54,0,0,2,96.8,43.0,3,2.5,104.1,36,0.078,0,17,43.18,0.001945,2025-10-27
1226,Household,Premium,7.62,0,0,5,171.5,41.3,7,1.5,174.6,27,-0.151,0,36,274.32,0.002454,2025-10-27
1227,Snacks,Mainstream,3.31,0,0,3,129.6,10.4,2,3.5,248.8,8,-0.16,0,81,268.11,0.003875,2025-10-27
1228,Snacks,Value,2.87,0,0,2,109.7,38.2,2,3.5,136.9,35,0.015,0,20,57.4,0.001739,2025-10-27
1229,Household,Mainstream,7.29,0,1,6,128.5,25.7,5,0.5,258.9,11,0.014,0,131,954.99,0.006024,2025-10-27
1230,Beverages,Mainstream,3.13,0,1,4,36.1,27.0,8,2.5,200.2,6,-0.084,0,0,0.0,0.0,2025-10-27
1231,Beverages,Mainstream,2.82,0,1,4,172.6,10.8,3,2.5,347.4,25,0.194,0,124,349.68,0.004249,2025-10-27
1232,Cereal,Value,4.45,0,0,2,173.5,44.7,7,1.5,113.7,39,-0.06,0,21,93.45,0.002199,2025-10-27
1233,Beverages,Mainstream,2.94,0,0,6,71.4,41.9,6,0.5,142.2,28,-0.284,0,7,20.58,0.000586,2025-10-27
1234,Personal Care,Value,3.5,1,0,1,124.2,31.9,10,4.5,206.4,34,-0.034,3,62,217.0,0.003576,2025-10-27
1235,Beverages,Value,2.42,1,0,1,60.3,9.4,4,1.5,281.0,13,0.072,0,4,9.68,0.000169,2025-10-27
1236,Beverages,Value,2.83,1,0,2,112.1,33.4,3,2.5,155.4,26,0.051,0,49,138.67,0.003753,2025-10-27
1237,Beverages,Premium,3.16,0,0,4,145.6,6.0,10,4.5,307.8,38,0.05,0,85,268.6,0.003288,2025-10-27
1238,Snacks,Value,3.0,0,0,1,171.0,20.4,4,1.5,172.4,28,0.224,0,40,120.0,0.002761,2025-10-27
1239,Beverages,Mainstream,3.5,0,0,5,80.9,22.3,3,2.5,180.5,13,-0.167,0,15,52.5,0.000989,2025-10-27
1240,Beverages,Mainstream,2.77,0,0,2,134.0,53.0,9,3.5,103.9,50,-0.064,0,28,77.56,0.003207,2025-10-27
1241,Household,Premium,8.74,0,0,5,137.5,24.9,9,3.5,218.7,4,0.232,0,34,297.16,0.001851,2025-10-27
1242,Snacks,Mainstream,3.06,1,0,5,63.2,35.9,1,4.5,165.8,48,-0.295,0,5,15.3,0.000359,2025-10-27
1243,Snacks,Premium,5.13,0,0,6,124.4,52.5,9,3.5,121.4,38,-0.008,0,45,230.85,0.004414,2025-10-27
1244,Beverages,Value,2.52,0,0,2,128.3,25.5,7,1.5,191.2,6,0.184,0,75,189.0,0.00467,2025-10-27
1245,Snacks,Value,2.98,1,0,1,144.6,53.0,3,2.5,98.5,14,0.182,0,55,163.9,0.00665,2025-10-27
1246,Snacks,Mainstream,4.0,0,0,5,180.0,8.2,6,0.5,339.6,20,0.099,0,55,220.0,0.001928,2025-10-27
1247,Cereal,Mainstream,5.33,0,1,3,36.0,21.9,3,2.5,232.5,50,0.103,0,0,0.0,0.0,2025-10-27
1248,Beverages,Premium,3.42,1,0,6,60.3,5.7,2,3.5,304.1,27,-0.156,0,7,23.94,0.000274,2025-10-27
1249,Household,Premium,8.19,0,0,2,51.8,33.7,2,3.5,160.5,14,0.206,0,1,8.19,7.4e-05,2025-10-27
1250,Household,Mainstream,7.34,0,0,4,53.2,57.4,2,3.5,110.4,48,-0.18,0,0,0.0,0.0,2025-10-27
1251,Beverages,Premium,3.51,0,0,1,98.1,39.4,6,0.5,132.8,7,-0.171,0,23,80.73,0.002061,2025-10-27
1252,Beverages,Mainstream,2.42,1,0,3,161.8,37.6,9,3.5,176.8,43,0.058,2,70,169.4,0.004714,2025-10-27
1253,Beverages,Value,2.53,0,0,1,97.3,16.7,5,0.5,281.8,44,-0.074,0,59,149.27,0.002492,2025-10-27
1254,Cereal,Mainstream,4.3,0,0,5,130.3,55.9,1,4.5,121.5,21,0.031,0,44,189.2,0.004312,2025-10-27
1255,Beverages,Value,2.99,0,0,4,86.5,28.3,5,0.5,186.1,3,0.065,0,13,38.87,0.000832,2025-10-27
1256,Household,Premium,8.89,0,0,1,77.9,16.0,8,2.5,217.6,47,0.267,0,5,44.45,0.000274,2025-10-27
1257,Personal Care,Value,4.26,1,1,3,155.1,59.3,9,3.5,186.7,51,0.065,0,128,545.28,0.008161,2025-10-27
1258,Personal Care,Mainstream,5.12,0,0,3,128.3,25.4,8,2.5,166.0,20,-0.093,0,48,245.76,0.003443,2025-10-27
1259,Cereal,Mainstream,4.13,0,0,5,82.6,22.3,4,1.5,233.9,10,0.101,0,16,66.08,0.000815,2025-10-27
1260,Household,Value,5.32,0,0,3,167.1,2.1,7,1.5,322.6,15,-0.125,0,63,335.16,0.002325,2025-10-27
1261,Beverages,Value,2.81,0,0,3,104.8,10.7,1,4.5,256.0,8,0.137,0,25,70.25,0.001163,2025-10-27
1262,Snacks,Mainstream,4.36,0,0,5,58.2,48.6,5,0.5,124.6,32,0.01,0,0,0.0,0.0,2025-10-27
1263,Snacks,Value,3.19,0,0,4,102.5,29.0,6,0.5,166.1,27,0.06,0,32,102.08,0.002294,2025-10-27
1264,Household,Mainstream,6.93,0,0,5,131.2,57.3,1,4.5,108.5,19,-0.267,0,23,159.39,0.002524,2025-10-27
1265,Cereal,Mainstream,4.78,0,1,6,85.1,5.0,1,4.5,379.3,34,-0.338,0,49,234.22,0.001538,2025-10-27
1266,Personal Care,Value,4.24,1,1,6,156.6,37.0,9,3.5,285.4,33,-0.225,1,235,996.4,0.009802,2025-10-27
1267,Beverages,Value,3.12,1,0,6,110.0,43.2,3,2.5,158.4,1,0.262,0,53,165.36,0.003984,2025-10-27
1268,Household,Mainstream,6.86,0,0,5,100.2,37.3,2,3.5,164.1,22,-0.172,0,17,116.62,0.001234,2025-10-27
1269,Snacks,Premium,5.39,0,0,4,158.8,31.8,6,0.5,184.7,45,0.11,0,55,296.45,0.003545,2025-10-27
1270,Snacks,Value,3.41,0,0,4,99.4,34.7,3,2.5,210.7,42,-0.096,0,41,139.81,0.002317,2025-10-27
1271,Household,Premium,7.34,0,0,2,92.2,41.4,10,4.5,120.9,45,-0.036,0,6,44.04,0.000591,2025-10-27
1272,Snacks,Mainstream,3.27,0,0,5,45.6,51.8,10,4.5,110.5,50,-0.007,0,0,0.0,0.0,2025-10-27
1273,Snacks,Mainstream,3.26,1,0,5,84.4,20.2,9,3.5,160.6,4,0.247,0,10,32.6,0.000741,2025-10-27
1274,Cereal,Mainstream,4.95,0,0,6,89.6,27.6,4,1.5,200.4,15,0.088,0,18,89.1,0.001069,2025-10-27
1275,Beverages,Mainstream,2.97,0,0,5,57.1,38.2,9,3.5,169.4,24,0.058,0,2,5.94,0.000141,2025-10-27
1276,Snacks,Premium,5.89,1,0,3,118.2,18.9,3,2.5,189.0,27,0.195,1,52,306.28,0.003275,2025-10-27
1277,Beverages,Mainstream,2.68,0,0,2,51.6,10.7,3,2.5,320.2,41,-0.095,0,2,5.36,7.4e-05,2025-10-27
1278,Beverages,Mainstream,3.06,0,0,6,63.6,58.0,10,4.5,90.1,38,0.16,0,1,3.06,0.000132,2025-10-27
1279,Household,Mainstream,7.43,0,0,5,114.2,11.7,7,1.5,240.6,37,0.135,0,41,304.63,0.002028,2025-10-27
1280,Cereal,Value,4.24,0,0,6,70.3,14.0,1,4.5,246.4,9,0.133,0,4,16.96,0.000193,2025-10-27
1281,Snacks,Mainstream,3.53,1,0,4,126.0,37.1,9,3.5,193.5,36,-0.023,0,94,331.82,0.005785,2025-10-27
1282,Snacks,Value,2.67,0,0,4,133.6,4.6,2,3.5,256.4,42,-0.066,0,75,200.25,0.003482,2025-10-27
1283,Snacks,Value,3.0,0,0,1,75.2,2.0,7,1.5,320.9,40,-0.13,1,15,45.0,0.000556,2025-10-27
1284,Cereal,Value,4.46,0,0,1,43.1,3.8,5,0.5,332.9,31,-0.121,0,0,0.0,0.0,2025-10-27
1285,Household,Value,6.14,1,0,5,103.4,7.4,1,4.5,300.6,5,-0.138,0,61,374.54,0.002416,2025-10-27
1286,Household,Mainstream,7.4,0,0,2,43.9,25.8,8,2.5,209.4,8,0.055,0,0,0.0,0.0,2025-10-27
1287,Snacks,Mainstream,4.02,0,0,1,107.3,49.8,7,1.5,132.6,39,-0.034,0,28,112.56,0.002514,2025-10-27
1288,Snacks,Mainstream,3.83,0,0,5,138.9,20.5,9,3.5,195.3,46,0.065,0,78,298.74,0.004754,2025-10-27
1289,Snacks,Value,2.99,1,0,4,123.0,25.7,7,1.5,246.8,43,0.073,0,155,463.45,0.007478,2025-10-27
1290,Cereal,Mainstream,4.44,0,0,1,97.2,36.0,8,2.5,153.1,23,-0.159,0,12,53.28,0.000933,2025-10-27
1291,Snacks,Mainstream,3.29,0,0,3,171.9,18.1,10,4.5,214.7,31,-0.163,0,32,105.28,0.001774,2025-10-27
1292,Personal Care,Mainstream,5.37,1,0,3,45.3,26.0,10,4.5,233.1,10,-0.034,0,0,0.0,0.0,2025-10-27
1293,Cereal,Mainstream,5.12,0,0,1,162.0,23.2,6,0.5,183.1,31,-0.116,1,56,286.72,0.003641,2025-10-27
1294,Snacks,Mainstream,3.33,0,0,4,150.0,20.5,1,4.5,222.8,11,-0.132,0,72,239.76,0.003848,2025-10-27
1295,Snacks,Mainstream,3.18,0,0,3,93.0,23.3,4,1.5,180.2,42,0.254,0,20,63.6,0.001322,2025-10-27
1296,Snacks,Premium,3.87,0,0,6,52.9,0.7,7,1.5,460.8,41,-0.23,0,4,15.48,0.000103,2025-10-27
1297,Beverages,Mainstream,2.53,0,0,1,53.4,53.2,2,3.5,156.2,3,0.303,0,0,0.0,0.0,2025-10-27
1298,Beverages,Mainstream,2.92,0,0,6,168.3,58.6,2,3.5,97.4,49,0.043,0,24,70.08,0.002933,2025-10-27
1299,Personal Care,Mainstream,4.74,0,0,1,65.1,51.7,4,1.5,122.9,42,0.148,0,6,28.44,0.000581,2025-10-27
1300,Snacks,Value,2.68,0,0,5,161.1,0.3,10,4.5,318.1,20,0.13,0,79,211.72,0.002957,2025-10-27
1301,Beverages,Premium,3.59,0,0,5,105.5,45.1,4,1.5,123.3,24,0.093,0,18,64.62,0.001737,2025-10-27
1302,Cereal,Mainstream,4.37,1,0,3,99.3,34.4,10,4.5,163.8,5,0.249,0,19,83.03,0.001381,2025-10-27
1303,Personal Care,Value,4.85,0,0,2,122.9,5.7,9,3.5,284.1,49,-0.162,0,62,300.7,0.002598,2025-10-27
1304,Snacks,Premium,4.7,0,0,1,62.3,56.0,4,1.5,83.2,6,-0.023,0,2,9.4,0.000286,2025-10-27
1305,Personal Care,Mainstream,5.2,0,0,3,94.3,46.6,3,2.5,131.1,48,-0.128,0,10,52.0,0.000908,2025-10-27
1306,Household,Value,5.69,0,1,5,170.8,8.7,9,3.5,333.9,35,-0.254,1,119,677.11,0.004243,2025-10-27
1307,Cereal,Value,4.48,0,0,5,65.7,57.8,8,2.5,105.5,48,-0.099,0,3,13.44,0.000339,2025-10-27
1308,Personal Care,Value,4.34,0,0,2,168.2,7.6,7,1.5,271.9,20,0.281,0,44,190.96,0.001927,2025-10-27
1309,Beverages,Mainstream,2.76,0,0,1,179.1,27.3,10,4.5,175.7,47,-0.026,0,25,69.0,0.001694,2025-10-27
1310,Household,Value,6.7,0,0,4,37.8,9.5,2,3.5,301.5,23,0.298,0,0,0.0,0.0,2025-10-27
1311,Snacks,Premium,4.77,0,0,4,109.7,9.0,4,1.5,289.5,19,0.313,0,44,209.88,0.00181,2025-10-27
1312,Household,Premium,9.28,1,0,6,55.8,58.1,7,1.5,123.5,18,0.449,0,0,0.0,0.0,2025-10-27
1313,Cereal,Mainstream,5.47,1,0,5,123.3,34.3,1,4.5,173.5,50,0.286,0,40,218.8,0.002745,2025-10-27
1314,Beverages,Mainstream,2.45,0,0,4,178.4,15.6,10,4.5,227.6,25,0.354,0,32,78.4,0.001674,2025-10-27
1315,Beverages,Value,2.91,0,0,4,164.5,46.6,6,0.5,138.3,25,0.049,0,41,119.31,0.00353,2025-10-27
1316,Personal Care,Value,4.85,0,0,4,168.7,52.5,4,1.5,83.2,34,0.034,0,20,97.0,0.002863,2025-10-27
1317,Cereal,Mainstream,5.52,1,0,3,62.0,55.1,3,2.5,145.9,29,0.044,0,2,11.04,0.000163,2025-10-27
1318,Beverages,Value,2.64,1,0,5,111.3,56.0,1,4.5,108.8,29,0.0,0,43,113.52,0.004703,2025-10-27
1319,Personal Care,Value,4.69,1,0,2,65.2,54.3,6,0.5,149.8,20,0.022,0,4,18.76,0.000318,2025-10-27
1320,Household,Mainstream,6.8,0,1,5,164.9,38.3,10,4.5,163.1,9,0.113,0,45,306.0,0.003285,2025-10-27
1321,Snacks,Value,3.08,1,0,6,58.7,20.5,1,4.5,179.4,52,-0.07,0,1,3.08,6.6e-05,2025-10-27
1322,Snacks,Mainstream,3.38,0,0,3,53.1,55.5,5,0.5,111.3,26,-0.207,0,3,10.14,0.000321,2025-10-27
1323,Beverages,Mainstream,3.26,1,1,3,31.8,7.3,7,1.5,364.6,51,0.055,0,1,3.26,3.3e-05,2025-10-27
1324,Personal Care,Premium,5.86,0,0,3,57.3,10.1,5,0.5,274.9,24,-0.104,0,3,17.58,0.00013,2025-10-27
1325,Snacks,Mainstream,3.31,0,0,5,58.5,26.0,7,1.5,195.5,32,-0.088,0,2,6.62,0.000122,2025-10-27
1326,Household,Premium,10.72,0,1,2,41.6,17.0,8,2.5,259.0,29,-0.021,0,0,0.0,0.0,2025-10-27
1327,Snacks,Mainstream,3.28,1,0,3,160.2,36.9,10,4.5,122.3,51,-0.056,0,43,141.04,0.004185,2025-10-27
1328,Cereal,Premium,6.09,0,0,4,147.0,54.3,7,1.5,112.7,6,0.167,0,25,152.25,0.002642,2025-10-27
1329,Snacks,Mainstream,3.2,0,0,5,68.2,29.5,8,2.5,146.5,27,-0.025,0,4,12.8,0.000325,2025-10-27
1330,Beverages,Value,2.63,0,0,2,147.5,33.2,4,1.5,133.9,8,0.174,0,51,134.13,0.004534,2025-10-27
1331,Personal Care,Premium,6.38,0,0,1,93.3,25.4,2,3.5,181.9,46,0.031,0,7,44.66,0.000458,2025-10-27
1332,Snacks,Value,2.91,1,0,4,146.3,42.5,1,4.5,146.0,28,-0.013,0,95,276.45,0.007744,2025-10-27
1333,Cereal,Value,4.62,0,1,4,78.5,6.0,2,3.5,477.6,48,0.024,0,20,92.4,0.000499,2025-10-27
1334,Household,Value,5.54,0,0,5,114.7,2.9,9,3.5,349.6,15,-0.194,0,79,437.66,0.00269,2025-10-27
1335,Household,Mainstream,7.56,1,0,1,87.2,38.5,1,4.5,183.8,9,0.051,0,7,52.92,0.000453,2025-10-27
1336,Household,Mainstream,7.59,0,1,1,58.2,32.1,5,0.5,232.2,33,0.127,0,3,22.77,0.000154,2025-10-27
1337,Beverages,Mainstream,3.32,0,0,3,117.8,24.4,7,1.5,207.4,8,0.149,0,44,146.08,0.002526,2025-10-27
1338,Cereal,Premium,6.33,0,0,4,142.6,20.0,7,1.5,312.1,20,-0.203,4,113,715.29,0.00431,2025-10-27
1339,Household,Value,8.22,0,0,1,143.0,3.1,1,4.5,246.6,17,-0.228,0,49,402.78,0.002366,2025-10-27
1340,Snacks,Mainstream,3.88,0,0,2,83.4,40.8,9,3.5,132.9,12,-0.081,0,5,19.4,0.000448,2025-10-27
1341,Beverages,Mainstream,3.09,0,0,3,107.8,25.3,5,0.5,183.5,7,0.208,0,44,135.96,0.002854,2025-10-27
1342,Personal Care,Premium,6.29,0,0,2,144.6,26.7,1,4.5,214.4,35,0.033,0,39,245.31,0.002165,2025-10-27
1343,Snacks,Value,2.94,0,0,5,38.2,53.6,2,3.5,94.6,40,-0.116,0,0,0.0,0.0,2025-10-27
1344,Cereal,Value,4.89,1,0,1,40.8,44.3,9,3.5,148.1,21,-0.218,0,0,0.0,0.0,2025-10-27
1345,Household,Mainstream,8.29,1,0,6,86.4,13.2,10,4.5,268.3,15,-0.103,0,10,82.9,0.000444,2025-10-27
1346,Cereal,Mainstream,5.79,0,0,2,63.5,39.4,8,2.5,164.3,9,-0.113,0,0,0.0,0.0,2025-10-27
1347,Snacks,Mainstream,3.78,0,0,3,86.2,7.9,4,1.5,307.6,36,0.14,0,21,79.38,0.000813,2025-10-27
1348,Snacks,Mainstream,3.08,1,0,6,44.1,11.6,10,4.5,319.3,43,0.152,0,2,6.16,7.5e-05,2025-10-27
1349,Snacks,Mainstream,3.66,0,0,4,118.8,42.8,3,2.5,134.8,29,-0.157,0,46,168.36,0.004062,2025-10-27
1350,Beverages,Mainstream,2.64,0,0,6,130.8,7.6,3,2.5,297.9,23,0.113,1,118,311.52,0.004715,2025-10-27
1351,Personal Care,Value,4.02,0,0,1,148.8,16.8,8,2.5,204.7,34,0.098,2,53,213.06,0.003082,2025-10-27
1352,Personal Care,Value,4.78,0,0,5,127.6,53.9,4,1.5,94.2,48,-0.177,0,45,215.1,0.005684,2025-10-27
1353,Snacks,Value,3.13,0,0,1,89.5,44.3,6,0.5,171.9,52,-0.013,1,18,56.34,0.001246,2025-10-27
1354,Snacks,Mainstream,3.82,0,0,4,170.2,55.8,7,1.5,92.9,11,0.051,0,23,87.86,0.002948,2025-10-27
1355,Household,Mainstream,7.35,0,0,2,138.9,52.9,2,3.5,122.3,25,0.024,0,16,117.6,0.001558,2025-10-27
1356,Beverages,Mainstream,3.15,1,0,5,109.2,18.8,10,4.5,238.1,46,-0.257,0,86,270.9,0.004299,2025-10-27
1357,Cereal,Mainstream,4.52,0,0,1,61.0,37.9,2,3.5,178.7,33,0.02,0,0,0.0,0.0,2025-10-27
1358,Snacks,Mainstream,3.45,0,0,6,127.3,22.7,10,4.5,158.4,43,0.095,0,39,134.55,0.002931,2025-10-27
1359,Personal Care,Mainstream,4.72,0,0,3,118.8,41.8,3,2.5,158.5,52,0.237,0,29,136.88,0.002179,2025-10-27
1360,Beverages,Mainstream,2.45,0,0,4,132.5,20.9,5,0.5,208.8,6,-0.1,2,128,313.6,0.007297,2025-10-27
1361,Personal Care,Mainstream,5.91,0,0,4,147.2,0.1,3,2.5,292.0,32,-0.082,1,69,407.79,0.002813,2025-10-27
1362,Snacks,Mainstream,3.24,0,0,1,167.3,5.6,6,0.5,275.3,28,-0.031,5,78,252.72,0.003373,2025-10-27
1363,Cereal,Mainstream,5.44,0,1,2,172.4,46.3,1,4.5,185.3,15,0.044,1,29,157.76,0.001864,2025-10-27
1364,Beverages,Mainstream,3.34,0,0,5,124.5,5.0,2,3.5,322.9,34,0.015,0,100,334.0,0.003687,2025-10-27
1365,Snacks,Mainstream,3.28,1,0,6,174.9,36.0,6,0.5,152.9,6,0.091,0,66,216.48,0.005139,2025-10-27
1366,Cereal,Mainstream,5.29,0,0,6,166.7,51.5,7,1.5,96.4,26,-0.169,0,34,179.86,0.0042,2025-10-27
1367,Beverages,Mainstream,2.8,1,0,4,30.4,44.5,10,4.5,112.0,22,0.06,0,0,0.0,0.0,2025-10-27
1368,Beverages,Mainstream,2.49,0,0,2,125.6,24.8,9,3.5,218.1,21,-0.111,1,72,179.28,0.003929,2025-10-27
1369,Beverages,Value,2.57,0,1,3,56.8,12.5,10,4.5,257.1,32,-0.022,0,4,10.28,0.000185,2025-10-27
1370,Snacks,Mainstream,3.33,0,0,3,74.3,55.4,8,2.5,103.9,50,0.256,0,5,16.65,0.000573,2025-10-27
1371,Beverages,Premium,3.58,0,0,3,74.6,34.0,8,2.5,242.5,50,-0.21,0,9,32.22,0.000442,2025-10-27
1372,Household,Value,7.24,0,0,3,102.5,24.3,4,1.5,210.8,37,-0.042,0,20,144.8,0.00113,2025-10-27
1373,Snacks,Premium,3.75,0,0,6,31.6,56.5,10,4.5,115.5,18,-0.191,0,0,0.0,0.0,2025-10-27
1374,Personal Care,Value,4.85,0,0,3,65.4,12.9,10,4.5,210.8,51,0.023,0,1,4.85,5.6e-05,2025-10-27
1375,Household,Mainstream,6.33,0,0,1,34.4,26.5,6,0.5,156.6,52,0.157,0,0,0.0,0.0,2025-10-27
1376,Beverages,Mainstream,3.27,1,0,5,127.6,6.5,2,3.5,316.5,45,0.025,0,167,546.09,0.006282,2025-10-27
1377,Personal Care,Value,4.81,0,0,4,163.4,7.5,1,4.5,264.0,46,-0.018,0,48,230.88,0.002164,2025-10-27
1378,Household,Premium,9.08,0,0,3,179.7,23.9,5,0.5,236.5,43,0.199,0,16,145.28,0.000805,2025-10-27
1379,Cereal,Mainstream,4.54,1,0,4,97.3,42.0,7,1.5,141.2,40,0.05,0,32,145.28,0.002698,2025-10-27
1380,Snacks,Premium,4.04,1,0,6,69.0,20.3,6,0.5,363.3,38,0.123,0,11,44.44,0.00036,2025-10-27
1381,Snacks,Value,3.25,0,0,6,158.0,41.4,9,3.5,130.3,34,0.107,0,47,152.75,0.004294,2025-10-27
1382,Beverages,Premium,4.46,0,0,5,47.0,48.3,6,0.5,129.1,34,-0.431,0,0,0.0,0.0,2025-10-27
1383,Cereal,Premium,6.54,0,0,4,176.1,52.7,7,1.5,99.1,21,-0.012,0,16,104.64,0.001922,2025-10-27
1384,Household,Mainstream,6.39,0,0,1,137.2,2.7,8,2.5,359.4,47,-0.162,0,71,453.69,0.002352,2025-10-27
1385,Household,Value,6.15,0,0,4,105.6,46.4,9,3.5,137.1,34,-0.124,0,19,116.85,0.001649,2025-10-27
1386,Beverages,Mainstream,3.81,0,0,5,44.5,8.8,7,1.5,235.7,32,0.221,0,0,0.0,0.0,2025-10-27
1387,Personal Care,Mainstream,5.55,0,0,6,32.7,41.9,6,0.5,134.0,39,-0.056,0,0,0.0,0.0,2025-10-27
1388,Snacks,Premium,5.05,0,0,5,111.7,22.3,1,4.5,255.5,4,0.284,0,32,161.6,0.001491,2025-10-27
1389,Household,Mainstream,6.49,1,0,6,92.1,42.5,7,1.5,167.6,48,-0.211,0,33,214.17,0.002344,2025-10-27
1390,Beverages,Value,2.53,1,0,4,156.4,12.8,2,3.5,203.3,31,-0.163,1,112,283.36,0.006559,2025-10-27
1391,Household,Value,6.32,1,1,1,126.3,38.7,4,1.5,174.6,50,0.114,2,97,613.04,0.006613,2025-10-27
1392,Personal Care,Mainstream,5.71,0,0,3,94.8,7.5,6,0.5,367.2,6,-0.051,0,42,239.82,0.001362,2025-10-27
1393,Beverages,Premium,3.46,0,0,2,63.9,10.2,1,4.5,258.4,13,0.046,0,2,6.92,9.2e-05,2025-10-27
1394,Beverages,Value,2.34,0,0,6,102.1,36.9,7,1.5,159.7,50,-0.017,0,35,81.9,0.002609,2025-10-27
1395,Personal Care,Mainstream,6.06,0,0,5,54.4,20.2,3,2.5,253.0,37,-0.021,0,1,6.06,4.7e-05,2025-10-27
1396,Beverages,Premium,4.21,0,0,3,130.1,42.2,6,0.5,114.3,34,-0.046,0,38,159.98,0.003957,2025-10-27
1397,Cereal,Value,4.93,0,0,3,120.9,41.1,4,1.5,124.0,22,0.027,1,42,207.06,0.004033,2025-10-27
1398,Household,Value,7.12,0,0,1,151.5,37.3,4,1.5,146.8,29,0.096,0,30,213.6,0.002433,2025-10-27
1399,Cereal,Mainstream,5.06,0,0,1,97.4,43.8,4,1.5,162.0,29,0.242,0,11,55.66,0.000809,2025-10-27
1400,Snacks,Mainstream,3.38,0,1,2,71.8,47.6,1,4.5,182.5,11,-0.03,0,4,13.52,0.000261,2025-10-27
1401,Snacks,Value,3.4,0,0,2,155.5,54.7,2,3.5,121.2,30,-0.059,0,29,98.6,0.002848,2025-10-27
1402,Beverages,Premium,4.01,0,0,2,133.6,4.8,8,2.5,288.8,27,-0.078,1,90,360.9,0.00371,2025-10-27
1403,Household,Mainstream,6.34,0,0,6,136.0,34.3,2,3.5,193.8,17,0.22,0,33,209.22,0.002027,2025-10-27
1404,Snacks,Premium,3.93,1,0,5,109.2,44.9,5,0.5,129.3,18,0.104,0,49,192.57,0.004513,2025-10-27
1405,Beverages,Premium,3.93,0,0,4,161.4,13.0,2,3.5,273.1,40,-0.285,0,81,318.33,0.003531,2025-10-27
1406,Snacks,Premium,4.29,0,0,2,64.2,15.8,6,0.5,271.5,36,-0.291,0,5,21.45,0.000219,2025-10-27
1407,Household,Mainstream,6.97,1,0,6,90.3,16.0,7,1.5,304.1,25,-0.125,0,44,306.68,0.001722,2025-10-27
1408,Beverages,Value,2.83,0,0,4,149.4,34.3,5,0.5,162.1,32,0.035,0,91,257.53,0.006684,2025-10-27
1409,Household,Mainstream,7.54,0,1,4,49.9,22.0,8,2.5,247.8,13,-0.005,0,1,7.54,4.8e-05,2025-10-27
1410,Personal Care,Value,5.33,0,0,3,151.2,40.0,3,2.5,177.4,26,0.077,1,39,207.87,0.002618,2025-10-27
1411,Personal Care,Mainstream,4.53,0,0,4,82.9,36.6,6,0.5,191.9,30,-0.026,0,9,40.77,0.000558,2025-10-27
1412,Household,Value,6.09,0,0,6,48.8,39.4,3,2.5,136.1,14,0.21,0,1,6.09,8.7e-05,2025-10-27
1413,Personal Care,Mainstream,5.88,1,0,5,41.9,15.1,6,0.5,203.3,9,0.116,0,0,0.0,0.0,2025-10-27
1414,Household,Value,5.1,1,1,3,156.5,46.0,1,4.5,194.1,28,0.012,0,95,484.5,0.005826,2025-10-27
